assetId,legalEntityId,ratingMethod
HK0000339298,"720400TGFLH2QZV80T,104399UHGKI1RAW91U,928581SHELI3PYW91M,928581KELLA3PYW91M,222105IP581HO777LM30,5493OOS20A8EOTNL3L19,5493OOS20A8EOTNL3L20,5493OOS20A8EOTNL3L21,5493OOS20A8EOTNL3L22,549300SPVJCY3NPIPQ48,5493008I8OABDX7R9S42,5503008I8OABDX7R9S43,5513008I8OABDX7R9S44,5523008I8OABDX7R9S45",Standard
HK0000304151,"720400TGFLH2QZV80T,104399UHGKI1RAW91U,928581SHELI3PYW91M,928581KELLA3PYW91M,222105IP581HO777LM30,5493OOS20A8EOTNL3L19,5493OOS20A8EOTNL3L20,5493OOS20A8EOTNL3L21,5493OOS20A8EOTNL3L22,549300SPVJCY3NPIPQ48,5493008I8OABDX7R9S42,5503008I8OABDX7R9S43,5513008I8OABDX7R9S44,5523008I8OABDX7R9S45",Standard
AU3TB0000143,"720400TGFLH2QZV80T,104399UHGKI1RAW91U,928581SHELI3PYW91M,928581KELLA3PYW91M,222105IP581HO777LM30,5493OOS20A8EOTNL3L19,5493OOS20A8EOTNL3L20,5493OOS20A8EOTNL3L21,5493OOS20A8EOTNL3L22,549300SPVJCY3NPIPQ48,5493008I8OABDX7R9S42,5503008I8OABDX7R9S43,5513008I8OABDX7R9S44,5523008I8OABDX7R9S45",Standard
GB00B39R3F84,"720400TGFLH2QZV80T,104399UHGKI1RAW91U,928581SHELI3PYW91M,928581KELLA3PYW91M,222105IP581HO777LM30,5493OOS20A8EOTNL3L19,5493OOS20A8EOTNL3L20,5493OOS20A8EOTNL3L21,5493OOS20A8EOTNL3L22,549300SPVJCY3NPIPQ48,5493008I8OABDX7R9S42,5503008I8OABDX7R9S43,5513008I8OABDX7R9S44,5523008I8OABDX7R9S45",Standard
SG7S29941612,"720400TGFLH2QZV80T,104399UHGKI1RAW91U,928581SHELI3PYW91M,928581KELLA3PYW91M,222105IP581HO777LM30,5493OOS20A8EOTNL3L19,5493OOS20A8EOTNL3L20,5493OOS20A8EOTNL3L21,5493OOS20A8EOTNL3L22,549300SPVJCY3NPIPQ48,5493008I8OABDX7R9S42,5503008I8OABDX7R9S43,5513008I8OABDX7R9S44,5523008I8OABDX7R9S45",Standard
SG7Y76964295,"720400TGFLH2QZV80T,104399UHGKI1RAW91U,928581SHELI3PYW91M,928581KELLA3PYW91M,222105IP581HO777LM30,5493OOS20A8EOTNL3L19,5493OOS20A8EOTNL3L20,5493OOS20A8EOTNL3L21,5493OOS20A8EOTNL3L22,549300SPVJCY3NPIPQ48,5493008I8OABDX7R9S42,5503008I8OABDX7R9S43,5513008I8OABDX7R9S44,5523008I8OABDX7R9S45",Standard
SG3260987684,"720400TGFLH2QZV80T,104399UHGKI1RAW91U,928581SHELI3PYW91M,928581KELLA3PYW91M,222105IP581HO777LM30,5493OOS20A8EOTNL3L19,5493OOS20A8EOTNL3L20,5493OOS20A8EOTNL3L21,5493OOS20A8EOTNL3L22,549300SPVJCY3NPIPQ48,5493008I8OABDX7R9S42,5503008I8OABDX7R9S43,5513008I8OABDX7R9S44,5523008I8OABDX7R9S45",Standard
US45905AMJ42,"720400TGFLH2QZV80T,104399UHGKI1RAW91U,928581SHELI3PYW91M,928581KELLA3PYW91M,222105IP581HO777LM30,5493OOS20A8EOTNL3L19,5493OOS20A8EOTNL3L20,5493OOS20A8EOTNL3L21,5493OOS20A8EOTNL3L22,549300SPVJCY3NPIPQ48,5493008I8OABDX7R9S42,5503008I8OABDX7R9S43,5513008I8OABDX7R9S44,5523008I8OABDX7R9S45",Standard
HK0000191137,"720400TGFLH2QZV80T,104399UHGKI1RAW91U,928581SHELI3PYW91M,928581KELLA3PYW91M,222105IP581HO777LM30,5493OOS20A8EOTNL3L19,5493OOS20A8EOTNL3L20,5493OOS20A8EOTNL3L21,5493OOS20A8EOTNL3L22,549300SPVJCY3NPIPQ48,5493008I8OABDX7R9S42,5503008I8OABDX7R9S43,5513008I8OABDX7R9S44,5523008I8OABDX7R9S45",Standard
XS0877608124,"720400TGFLH2QZV80T,104399UHGKI1RAW91U,928581SHELI3PYW91M,928581KELLA3PYW91M,222105IP581HO777LM30,5493OOS20A8EOTNL3L19,5493OOS20A8EOTNL3L20,5493OOS20A8EOTNL3L21,5493OOS20A8EOTNL3L22,549300SPVJCY3NPIPQ48,5493008I8OABDX7R9S42,5503008I8OABDX7R9S43,5513008I8OABDX7R9S44,5523008I8OABDX7R9S45",Standard
GB00B1VWPC84,"720400TGFLH2QZV80T,104399UHGKI1RAW91U,928581SHELI3PYW91M,928581KELLA3PYW91M,222105IP581HO777LM30,5493OOS20A8EOTNL3L19,5493OOS20A8EOTNL3L20,5493OOS20A8EOTNL3L21,5493OOS20A8EOTNL3L22,549300SPVJCY3NPIPQ48,5493008I8OABDX7R9S42,5503008I8OABDX7R9S43,5513008I8OABDX7R9S44,5523008I8OABDX7R9S45",Standard
FR0000570947,"720400TGFLH2QZV80T,104399UHGKI1RAW91U,928581SHELI3PYW91M,928581KELLA3PYW91M,222105IP581HO777LM30,5493OOS20A8EOTNL3L19,5493OOS20A8EOTNL3L20,5493OOS20A8EOTNL3L21,5493OOS20A8EOTNL3L22,549300SPVJCY3NPIPQ48,5493008I8OABDX7R9S42,5503008I8OABDX7R9S43,5513008I8OABDX7R9S44,5523008I8OABDX7R9S45",Standard
US50064FAJ30,"720400TGFLH2QZV80T,104399UHGKI1RAW91U,928581SHELI3PYW91M,928581KELLA3PYW91M,222105IP581HO777LM30,5493OOS20A8EOTNL3L19,5493OOS20A8EOTNL3L20,5493OOS20A8EOTNL3L21,5493OOS20A8EOTNL3L22,549300SPVJCY3NPIPQ48,5493008I8OABDX7R9S42,5503008I8OABDX7R9S43,5513008I8OABDX7R9S44,5523008I8OABDX7R9S45",Standard
XS0277265269,"720400TGFLH2QZV80T,104399UHGKI1RAW91U,928581SHELI3PYW91M,928581KELLA3PYW91M,222105IP581HO777LM30,5493OOS20A8EOTNL3L19,5493OOS20A8EOTNL3L20,5493OOS20A8EOTNL3L21,5493OOS20A8EOTNL3L22,549300SPVJCY3NPIPQ48,5493008I8OABDX7R9S42,5503008I8OABDX7R9S43,5513008I8OABDX7R9S44,5523008I8OABDX7R9S45",Standard
KR1017014021,"720400TGFLH2QZV80T,104399UHGKI1RAW91U,928581SHELI3PYW91M,928581KELLA3PYW91M,222105IP581HO777LM30,5493OOS20A8EOTNL3L19,5493OOS20A8EOTNL3L20,5493OOS20A8EOTNL3L21,5493OOS20A8EOTNL3L22,549300SPVJCY3NPIPQ48,5493008I8OABDX7R9S42,5503008I8OABDX7R9S43,5513008I8OABDX7R9S44,5523008I8OABDX7R9S45",Standard
KR103501G5C7,"720400TGFLH2QZV80T,104399UHGKI1RAW91U,928581SHELI3PYW91M,928581KELLA3PYW91M,222105IP581HO777LM30,5493OOS20A8EOTNL3L19,5493OOS20A8EOTNL3L20,5493OOS20A8EOTNL3L21,5493OOS20A8EOTNL3L22,549300SPVJCY3NPIPQ48,5493008I8OABDX7R9S42,5503008I8OABDX7R9S43,5513008I8OABDX7R9S44,5523008I8OABDX7R9S45",Standard
KR1035027062,"720400TGFLH2QZV80T,104399UHGKI1RAW91U,928581SHELI3PYW91M,928581KELLA3PYW91M,222105IP581HO777LM30,5493OOS20A8EOTNL3L19,5493OOS20A8EOTNL3L20,5493OOS20A8EOTNL3L21,5493OOS20A8EOTNL3L22,549300SPVJCY3NPIPQ48,5493008I8OABDX7R9S42,5503008I8OABDX7R9S43,5513008I8OABDX7R9S44,5523008I8OABDX7R9S45",Standard
CA13501ZEU99,"720400TGFLH2QZV80T,104399UHGKI1RAW91U,928581SHELI3PYW91M,928581KELLA3PYW91M,222105IP581HO777LM30,5493OOS20A8EOTNL3L19,5493OOS20A8EOTNL3L20,5493OOS20A8EOTNL3L21,5493OOS20A8EOTNL3L22,549300SPVJCY3NPIPQ48,5493008I8OABDX7R9S42,5503008I8OABDX7R9S43,5513008I8OABDX7R9S44,5523008I8OABDX7R9S45",Standard
CA13506ZCD48,"720400TGFLH2QZV80T,104399UHGKI1RAW91U,928581SHELI3PYW91M,928581KELLA3PYW91M,222105IP581HO777LM30,5493OOS20A8EOTNL3L19,5493OOS20A8EOTNL3L20,5493OOS20A8EOTNL3L21,5493OOS20A8EOTNL3L22,549300SPVJCY3NPIPQ48,5493008I8OABDX7R9S42,5503008I8OABDX7R9S43,5513008I8OABDX7R9S44,5523008I8OABDX7R9S45",Standard
CA13506ZCF95,"720400TGFLH2QZV80T,104399UHGKI1RAW91U,928581SHELI3PYW91M,928581KELLA3PYW91M,222105IP581HO777LM30,5493OOS20A8EOTNL3L19,5493OOS20A8EOTNL3L20,5493OOS20A8EOTNL3L21,5493OOS20A8EOTNL3L22,549300SPVJCY3NPIPQ48,5493008I8OABDX7R9S42,5503008I8OABDX7R9S43,5513008I8OABDX7R9S44,5523008I8OABDX7R9S45",Standard
CA13506ZCG78,"720400TGFLH2QZV80T,104399UHGKI1RAW91U,928581SHELI3PYW91M,928581KELLA3PYW91M,222105IP581HO777LM30,5493OOS20A8EOTNL3L19,5493OOS20A8EOTNL3L20,5493OOS20A8EOTNL3L21,5493OOS20A8EOTNL3L22,549300SPVJCY3NPIPQ48,5493008I8OABDX7R9S42,5503008I8OABDX7R9S43,5513008I8OABDX7R9S44,5523008I8OABDX7R9S45",Standard
CA13506ZCH51,"720400TGFLH2QZV80T,104399UHGKI1RAW91U,928581SHELI3PYW91M,928581KELLA3PYW91M,222105IP581HO777LM30,5493OOS20A8EOTNL3L19,5493OOS20A8EOTNL3L20,5493OOS20A8EOTNL3L21,5493OOS20A8EOTNL3L22,549300SPVJCY3NPIPQ48,5493008I8OABDX7R9S42,5503008I8OABDX7R9S43,5513008I8OABDX7R9S44,5523008I8OABDX7R9S45",Standard
CA13506ZES98,"720400TGFLH2QZV80T,104399UHGKI1RAW91U,928581SHELI3PYW91M,928581KELLA3PYW91M,222105IP581HO777LM30,5493OOS20A8EOTNL3L19,5493OOS20A8EOTNL3L20,5493OOS20A8EOTNL3L21,5493OOS20A8EOTNL3L22,549300SPVJCY3NPIPQ48,5493008I8OABDX7R9S42,5503008I8OABDX7R9S43,5513008I8OABDX7R9S44,5523008I8OABDX7R9S45",Standard
CA13506ZEU45,"720400TGFLH2QZV80T,104399UHGKI1RAW91U,928581SHELI3PYW91M,928581KELLA3PYW91M,222105IP581HO777LM30,5493OOS20A8EOTNL3L19,5493OOS20A8EOTNL3L20,5493OOS20A8EOTNL3L21,5493OOS20A8EOTNL3L22,549300SPVJCY3NPIPQ48,5493008I8OABDX7R9S42,5503008I8OABDX7R9S43,5513008I8OABDX7R9S44,5523008I8OABDX7R9S45",Standard
CA135087A875,"720400TGFLH2QZV80T,104399UHGKI1RAW91U,928581SHELI3PYW91M,928581KELLA3PYW91M,222105IP581HO777LM30,5493OOS20A8EOTNL3L19,5493OOS20A8EOTNL3L20,5493OOS20A8EOTNL3L21,5493OOS20A8EOTNL3L22,549300SPVJCY3NPIPQ48,5493008I8OABDX7R9S42,5503008I8OABDX7R9S43,5513008I8OABDX7R9S44,5523008I8OABDX7R9S45",Standard
CA135087C939,"720400TGFLH2QZV80T,104399UHGKI1RAW91U,928581SHELI3PYW91M,928581KELLA3PYW91M,222105IP581HO777LM30,5493OOS20A8EOTNL3L19,5493OOS20A8EOTNL3L20,5493OOS20A8EOTNL3L21,5493OOS20A8EOTNL3L22,549300SPVJCY3NPIPQ48,5493008I8OABDX7R9S42,5503008I8OABDX7R9S43,5513008I8OABDX7R9S44,5523008I8OABDX7R9S45",Standard
CA135087F585,"720400TGFLH2QZV80T,104399UHGKI1RAW91U,928581SHELI3PYW91M,928581KELLA3PYW91M,222105IP581HO777LM30,5493OOS20A8EOTNL3L19,5493OOS20A8EOTNL3L20,5493OOS20A8EOTNL3L21,5493OOS20A8EOTNL3L22,549300SPVJCY3NPIPQ48,5493008I8OABDX7R9S42,5503008I8OABDX7R9S43,5513008I8OABDX7R9S44,5523008I8OABDX7R9S45",Standard
CA135087WL43,"720400TGFLH2QZV80T,104399UHGKI1RAW91U,928581SHELI3PYW91M,928581KELLA3PYW91M,222105IP581HO777LM30,5493OOS20A8EOTNL3L19,5493OOS20A8EOTNL3L20,5493OOS20A8EOTNL3L21,5493OOS20A8EOTNL3L22,549300SPVJCY3NPIPQ48,5493008I8OABDX7R9S42,5503008I8OABDX7R9S43,5513008I8OABDX7R9S44,5523008I8OABDX7R9S45",Standard
DE0001108504,"720400TGFLH2QZV80T,104399UHGKI1RAW91U,928581SHELI3PYW91M,928581KELLA3PYW91M,222105IP581HO777LM30,5493OOS20A8EOTNL3L19,5493OOS20A8EOTNL3L20,5493OOS20A8EOTNL3L21,5493OOS20A8EOTNL3L22,549300SPVJCY3NPIPQ48,5493008I8OABDX7R9S42,5503008I8OABDX7R9S43,5513008I8OABDX7R9S44,5523008I8OABDX7R9S45",Standard
DE0001135390,"720400TGFLH2QZV80T,104399UHGKI1RAW91U,928581SHELI3PYW91M,928581KELLA3PYW91M,222105IP581HO777LM30,5493OOS20A8EOTNL3L19,5493OOS20A8EOTNL3L20,5493OOS20A8EOTNL3L21,5493OOS20A8EOTNL3L22,549300SPVJCY3NPIPQ48,5493008I8OABDX7R9S42,5503008I8OABDX7R9S43,5513008I8OABDX7R9S44,5523008I8OABDX7R9S45",Standard
DE0001108595,"720400TGFLH2QZV80T,104399UHGKI1RAW91U,928581SHELI3PYW91M,928581KELLA3PYW91M,222105IP581HO777LM30,5493OOS20A8EOTNL3L19,5493OOS20A8EOTNL3L20,5493OOS20A8EOTNL3L21,5493OOS20A8EOTNL3L22,549300SPVJCY3NPIPQ48,5493008I8OABDX7R9S42,5503008I8OABDX7R9S43,5513008I8OABDX7R9S44,5523008I8OABDX7R9S45",Standard
DE0001108603,"720400TGFLH2QZV80T,104399UHGKI1RAW91U,928581SHELI3PYW91M,928581KELLA3PYW91M,222105IP581HO777LM30,5493OOS20A8EOTNL3L19,5493OOS20A8EOTNL3L20,5493OOS20A8EOTNL3L21,5493OOS20A8EOTNL3L22,549300SPVJCY3NPIPQ48,5493008I8OABDX7R9S42,5503008I8OABDX7R9S43,5513008I8OABDX7R9S44,5523008I8OABDX7R9S45",Standard
DE0001108611,"720400TGFLH2QZV80T,104399UHGKI1RAW91U,928581SHELI3PYW91M,928581KELLA3PYW91M,222105IP581HO777LM30,5493OOS20A8EOTNL3L19,5493OOS20A8EOTNL3L20,5493OOS20A8EOTNL3L21,5493OOS20A8EOTNL3L22,549300SPVJCY3NPIPQ48,5493008I8OABDX7R9S42,5503008I8OABDX7R9S43,5513008I8OABDX7R9S44,5523008I8OABDX7R9S45",Standard
DE0001108751,"720400TGFLH2QZV80T,104399UHGKI1RAW91U,928581SHELI3PYW91M,928581KELLA3PYW91M,222105IP581HO777LM30,5493OOS20A8EOTNL3L19,5493OOS20A8EOTNL3L20,5493OOS20A8EOTNL3L21,5493OOS20A8EOTNL3L22,549300SPVJCY3NPIPQ48,5493008I8OABDX7R9S42,5503008I8OABDX7R9S43,5513008I8OABDX7R9S44,5523008I8OABDX7R9S45",Standard
DE0001108769,"720400TGFLH2QZV80T,104399UHGKI1RAW91U,928581SHELI3PYW91M,928581KELLA3PYW91M,222105IP581HO777LM30,5493OOS20A8EOTNL3L19,5493OOS20A8EOTNL3L20,5493OOS20A8EOTNL3L21,5493OOS20A8EOTNL3L22,549300SPVJCY3NPIPQ48,5493008I8OABDX7R9S42,5503008I8OABDX7R9S43,5513008I8OABDX7R9S44,5523008I8OABDX7R9S45",Standard
DE0001108777,"720400TGFLH2QZV80T,104399UHGKI1RAW91U,928581SHELI3PYW91M,928581KELLA3PYW91M,222105IP581HO777LM30,5493OOS20A8EOTNL3L19,5493OOS20A8EOTNL3L20,5493OOS20A8EOTNL3L21,5493OOS20A8EOTNL3L22,549300SPVJCY3NPIPQ48,5493008I8OABDX7R9S42,5503008I8OABDX7R9S43,5513008I8OABDX7R9S44,5523008I8OABDX7R9S45",Standard
DE0001135069,"720400TGFLH2QZV80T,104399UHGKI1RAW91U,928581SHELI3PYW91M,928581KELLA3PYW91M,222105IP581HO777LM30,5493OOS20A8EOTNL3L19,5493OOS20A8EOTNL3L20,5493OOS20A8EOTNL3L21,5493OOS20A8EOTNL3L22,549300SPVJCY3NPIPQ48,5493008I8OABDX7R9S42,5503008I8OABDX7R9S43,5513008I8OABDX7R9S44,5523008I8OABDX7R9S45",Standard
DE0001135416,"720400TGFLH2QZV80T,104399UHGKI1RAW91U,928581SHELI3PYW91M,928581KELLA3PYW91M,222105IP581HO777LM30,5493OOS20A8EOTNL3L19,5493OOS20A8EOTNL3L20,5493OOS20A8EOTNL3L21,5493OOS20A8EOTNL3L22,549300SPVJCY3NPIPQ48,5493008I8OABDX7R9S42,5503008I8OABDX7R9S43,5513008I8OABDX7R9S44,5523008I8OABDX7R9S45",Standard
DE0001135424,"720400TGFLH2QZV80T,104399UHGKI1RAW91U,928581SHELI3PYW91M,928581KELLA3PYW91M,222105IP581HO777LM30,5493OOS20A8EOTNL3L19,5493OOS20A8EOTNL3L20,5493OOS20A8EOTNL3L21,5493OOS20A8EOTNL3L22,549300SPVJCY3NPIPQ48,5493008I8OABDX7R9S42,5503008I8OABDX7R9S43,5513008I8OABDX7R9S44,5523008I8OABDX7R9S45",Standard
DE0001141661,"720400TGFLH2QZV80T,104399UHGKI1RAW91U,928581SHELI3PYW91M,928581KELLA3PYW91M,222105IP581HO777LM30,5493OOS20A8EOTNL3L19,5493OOS20A8EOTNL3L20,5493OOS20A8EOTNL3L21,5493OOS20A8EOTNL3L22,549300SPVJCY3NPIPQ48,5493008I8OABDX7R9S42,5503008I8OABDX7R9S43,5513008I8OABDX7R9S44,5523008I8OABDX7R9S45",Standard
