assetId,legalEntityId,ratingMethod
DE0001141737,"549300SDDJE84DDJNB30,549300WQWDPFSMQ8I087,5493004U2OZSNOP2ML97,549300561UZND4C7B569,W7K13LBE6OLJ663LISWQ,FLWQQ213I639BH37WD1N,6BP9B5XIIOCTY6H0MFMJ,XQMDGAGQXJ5OHQ8I994V,0SOJM5F1XDPSIZO9TX9J,2TEBDUI1CT9Y2WLC8GR7,R1SVUR5HEZ0O093VM2KL,PFYUZLB1WMXL7LJ0V1IY,LKY5XBK1ZJILZ74JW70H,CQB2PRVDFRFTC2ZDLJTX",Standard
JP1140791H12,"549300SDDJE84DDJNB30,549300WQWDPFSMQ8I087,5493004U2OZSNOP2ML97,549300561UZND4C7B569,W7K13LBE6OLJ663LISWQ,FLWQQ213I639BH37WD1N,6BP9B5XIIOCTY6H0MFMJ,XQMDGAGQXJ5OHQ8I994V,0SOJM5F1XDPSIZO9TX9J,2TEBDUI1CT9Y2WLC8GR7,R1SVUR5HEZ0O093VM2KL,PFYUZLB1WMXL7LJ0V1IY,LKY5XBK1ZJILZ74JW70H,CQB2PRVDFRFTC2ZDLJTX",Standard
JP1023621G33,"549300SDDJE84DDJNB30,549300WQWDPFSMQ8I087,5493004U2OZSNOP2ML97,549300561UZND4C7B569,W7K13LBE6OLJ663LISWQ,FLWQQ213I639BH37WD1N,6BP9B5XIIOCTY6H0MFMJ,XQMDGAGQXJ5OHQ8I994V,0SOJM5F1XDPSIZO9TX9J,2TEBDUI1CT9Y2WLC8GR7,R1SVUR5HEZ0O093VM2KL,PFYUZLB1WMXL7LJ0V1IY,LKY5XBK1ZJILZ74JW70H,CQB2PRVDFRFTC2ZDLJTX",Standard
JP1051161DC4,"549300SDDJE84DDJNB30,549300WQWDPFSMQ8I087,5493004U2OZSNOP2ML97,549300561UZND4C7B569,W7K13LBE6OLJ663LISWQ,FLWQQ213I639BH37WD1N,6BP9B5XIIOCTY6H0MFMJ,XQMDGAGQXJ5OHQ8I994V,0SOJM5F1XDPSIZO9TX9J,2TEBDUI1CT9Y2WLC8GR7,R1SVUR5HEZ0O093VM2KL,PFYUZLB1WMXL7LJ0V1IY,LKY5XBK1ZJILZ74JW70H,CQB2PRVDFRFTC2ZDLJTX",Standard
JP1051271G37,"549300SDDJE84DDJNB30,549300WQWDPFSMQ8I087,5493004U2OZSNOP2ML97,549300561UZND4C7B569,W7K13LBE6OLJ663LISWQ,FLWQQ213I639BH37WD1N,6BP9B5XIIOCTY6H0MFMJ,XQMDGAGQXJ5OHQ8I994V,0SOJM5F1XDPSIZO9TX9J,2TEBDUI1CT9Y2WLC8GR7,R1SVUR5HEZ0O093VM2KL,PFYUZLB1WMXL7LJ0V1IY,LKY5XBK1ZJILZ74JW70H,CQB2PRVDFRFTC2ZDLJTX",Standard
JP1103121AC2,"549300SDDJE84DDJNB30,549300WQWDPFSMQ8I087,5493004U2OZSNOP2ML97,549300561UZND4C7B569,W7K13LBE6OLJ663LISWQ,FLWQQ213I639BH37WD1N,6BP9B5XIIOCTY6H0MFMJ,XQMDGAGQXJ5OHQ8I994V,0SOJM5F1XDPSIZO9TX9J,2TEBDUI1CT9Y2WLC8GR7,R1SVUR5HEZ0O093VM2KL,PFYUZLB1WMXL7LJ0V1IY,LKY5XBK1ZJILZ74JW70H,CQB2PRVDFRFTC2ZDLJTX",Standard
IT0004957574,"549300SDDJE84DDJNB30,549300WQWDPFSMQ8I087,5493004U2OZSNOP2ML97,549300561UZND4C7B569,W7K13LBE6OLJ663LISWQ,FLWQQ213I639BH37WD1N,6BP9B5XIIOCTY6H0MFMJ,XQMDGAGQXJ5OHQ8I994V,0SOJM5F1XDPSIZO9TX9J,2TEBDUI1CT9Y2WLC8GR7,R1SVUR5HEZ0O093VM2KL,PFYUZLB1WMXL7LJ0V1IY,LKY5XBK1ZJILZ74JW70H,CQB2PRVDFRFTC2ZDLJTX",Standard
IT0003644769,"549300SDDJE84DDJNB30,549300WQWDPFSMQ8I087,5493004U2OZSNOP2ML97,549300561UZND4C7B569,W7K13LBE6OLJ663LISWQ,FLWQQ213I639BH37WD1N,6BP9B5XIIOCTY6H0MFMJ,XQMDGAGQXJ5OHQ8I994V,0SOJM5F1XDPSIZO9TX9J,2TEBDUI1CT9Y2WLC8GR7,R1SVUR5HEZ0O093VM2KL,PFYUZLB1WMXL7LJ0V1IY,LKY5XBK1ZJILZ74JW70H,CQB2PRVDFRFTC2ZDLJTX",Standard
IT0004953417,"549300SDDJE84DDJNB30,549300WQWDPFSMQ8I087,5493004U2OZSNOP2ML97,549300561UZND4C7B569,W7K13LBE6OLJ663LISWQ,FLWQQ213I639BH37WD1N,6BP9B5XIIOCTY6H0MFMJ,XQMDGAGQXJ5OHQ8I994V,0SOJM5F1XDPSIZO9TX9J,2TEBDUI1CT9Y2WLC8GR7,R1SVUR5HEZ0O093VM2KL,PFYUZLB1WMXL7LJ0V1IY,LKY5XBK1ZJILZ74JW70H,CQB2PRVDFRFTC2ZDLJTX",Standard
IT0001444378,"549300SDDJE84DDJNB30,549300WQWDPFSMQ8I087,5493004U2OZSNOP2ML97,549300561UZND4C7B569,W7K13LBE6OLJ663LISWQ,FLWQQ213I639BH37WD1N,6BP9B5XIIOCTY6H0MFMJ,XQMDGAGQXJ5OHQ8I994V,0SOJM5F1XDPSIZO9TX9J,2TEBDUI1CT9Y2WLC8GR7,R1SVUR5HEZ0O093VM2KL,PFYUZLB1WMXL7LJ0V1IY,LKY5XBK1ZJILZ74JW70H,CQB2PRVDFRFTC2ZDLJTX",Standard
SG76D1000009,"549300SDDJE84DDJNB30,549300WQWDPFSMQ8I087,5493004U2OZSNOP2ML97,549300561UZND4C7B569,W7K13LBE6OLJ663LISWQ,FLWQQ213I639BH37WD1N,6BP9B5XIIOCTY6H0MFMJ,XQMDGAGQXJ5OHQ8I994V,0SOJM5F1XDPSIZO9TX9J,2TEBDUI1CT9Y2WLC8GR7,R1SVUR5HEZ0O093VM2KL,PFYUZLB1WMXL7LJ0V1IY,LKY5XBK1ZJILZ74JW70H,CQB2PRVDFRFTC2ZDLJTX",Standard
SG31A1000000,"549300SDDJE84DDJNB30,549300WQWDPFSMQ8I087,5493004U2OZSNOP2ML97,549300561UZND4C7B569,W7K13LBE6OLJ663LISWQ,FLWQQ213I639BH37WD1N,6BP9B5XIIOCTY6H0MFMJ,XQMDGAGQXJ5OHQ8I994V,0SOJM5F1XDPSIZO9TX9J,2TEBDUI1CT9Y2WLC8GR7,R1SVUR5HEZ0O093VM2KL,PFYUZLB1WMXL7LJ0V1IY,LKY5XBK1ZJILZ74JW70H,CQB2PRVDFRFTC2ZDLJTX",Standard
HK0000339298,"549300SDDJE84DDJNB30,549300WQWDPFSMQ8I087,5493004U2OZSNOP2ML97,549300561UZND4C7B569,W7K13LBE6OLJ663LISWQ,FLWQQ213I639BH37WD1N,6BP9B5XIIOCTY6H0MFMJ,XQMDGAGQXJ5OHQ8I994V,0SOJM5F1XDPSIZO9TX9J,2TEBDUI1CT9Y2WLC8GR7,R1SVUR5HEZ0O093VM2KL,PFYUZLB1WMXL7LJ0V1IY,LKY5XBK1ZJILZ74JW70H,CQB2PRVDFRFTC2ZDLJTX",Standard
HK0000304151,"549300SDDJE84DDJNB30,549300WQWDPFSMQ8I087,5493004U2OZSNOP2ML97,549300561UZND4C7B569,W7K13LBE6OLJ663LISWQ,FLWQQ213I639BH37WD1N,6BP9B5XIIOCTY6H0MFMJ,XQMDGAGQXJ5OHQ8I994V,0SOJM5F1XDPSIZO9TX9J,2TEBDUI1CT9Y2WLC8GR7,R1SVUR5HEZ0O093VM2KL,PFYUZLB1WMXL7LJ0V1IY,LKY5XBK1ZJILZ74JW70H,CQB2PRVDFRFTC2ZDLJTX",Standard
AU3TB0000143,"549300SDDJE84DDJNB30,549300WQWDPFSMQ8I087,5493004U2OZSNOP2ML97,549300561UZND4C7B569,W7K13LBE6OLJ663LISWQ,FLWQQ213I639BH37WD1N,6BP9B5XIIOCTY6H0MFMJ,XQMDGAGQXJ5OHQ8I994V,0SOJM5F1XDPSIZO9TX9J,2TEBDUI1CT9Y2WLC8GR7,R1SVUR5HEZ0O093VM2KL,PFYUZLB1WMXL7LJ0V1IY,LKY5XBK1ZJILZ74JW70H,CQB2PRVDFRFTC2ZDLJTX",Standard
GB00B39R3F84,"549300SDDJE84DDJNB30,549300WQWDPFSMQ8I087,5493004U2OZSNOP2ML97,549300561UZND4C7B569,W7K13LBE6OLJ663LISWQ,FLWQQ213I639BH37WD1N,6BP9B5XIIOCTY6H0MFMJ,XQMDGAGQXJ5OHQ8I994V,0SOJM5F1XDPSIZO9TX9J,2TEBDUI1CT9Y2WLC8GR7,R1SVUR5HEZ0O093VM2KL,PFYUZLB1WMXL7LJ0V1IY,LKY5XBK1ZJILZ74JW70H,CQB2PRVDFRFTC2ZDLJTX",Standard
SG7S29941612,"549300SDDJE84DDJNB30,549300WQWDPFSMQ8I087,5493004U2OZSNOP2ML97,549300561UZND4C7B569,W7K13LBE6OLJ663LISWQ,FLWQQ213I639BH37WD1N,6BP9B5XIIOCTY6H0MFMJ,XQMDGAGQXJ5OHQ8I994V,0SOJM5F1XDPSIZO9TX9J,2TEBDUI1CT9Y2WLC8GR7,R1SVUR5HEZ0O093VM2KL,PFYUZLB1WMXL7LJ0V1IY,LKY5XBK1ZJILZ74JW70H,CQB2PRVDFRFTC2ZDLJTX",Standard
SG7Y76964295,"549300SDDJE84DDJNB30,549300WQWDPFSMQ8I087,5493004U2OZSNOP2ML97,549300561UZND4C7B569,W7K13LBE6OLJ663LISWQ,FLWQQ213I639BH37WD1N,6BP9B5XIIOCTY6H0MFMJ,XQMDGAGQXJ5OHQ8I994V,0SOJM5F1XDPSIZO9TX9J,2TEBDUI1CT9Y2WLC8GR7,R1SVUR5HEZ0O093VM2KL,PFYUZLB1WMXL7LJ0V1IY,LKY5XBK1ZJILZ74JW70H,CQB2PRVDFRFTC2ZDLJTX",Standard
SG3260987684,"549300SDDJE84DDJNB30,549300WQWDPFSMQ8I087,5493004U2OZSNOP2ML97,549300561UZND4C7B569,W7K13LBE6OLJ663LISWQ,FLWQQ213I639BH37WD1N,6BP9B5XIIOCTY6H0MFMJ,XQMDGAGQXJ5OHQ8I994V,0SOJM5F1XDPSIZO9TX9J,2TEBDUI1CT9Y2WLC8GR7,R1SVUR5HEZ0O093VM2KL,PFYUZLB1WMXL7LJ0V1IY,LKY5XBK1ZJILZ74JW70H,CQB2PRVDFRFTC2ZDLJTX",Standard
US45905AMJ42,"549300SDDJE84DDJNB30,549300WQWDPFSMQ8I087,5493004U2OZSNOP2ML97,549300561UZND4C7B569,W7K13LBE6OLJ663LISWQ,FLWQQ213I639BH37WD1N,6BP9B5XIIOCTY6H0MFMJ,XQMDGAGQXJ5OHQ8I994V,0SOJM5F1XDPSIZO9TX9J,2TEBDUI1CT9Y2WLC8GR7,R1SVUR5HEZ0O093VM2KL,PFYUZLB1WMXL7LJ0V1IY,LKY5XBK1ZJILZ74JW70H,CQB2PRVDFRFTC2ZDLJTX",Standard
HK0000191137,"549300SDDJE84DDJNB30,549300WQWDPFSMQ8I087,5493004U2OZSNOP2ML97,549300561UZND4C7B569,W7K13LBE6OLJ663LISWQ,FLWQQ213I639BH37WD1N,6BP9B5XIIOCTY6H0MFMJ,XQMDGAGQXJ5OHQ8I994V,0SOJM5F1XDPSIZO9TX9J,2TEBDUI1CT9Y2WLC8GR7,R1SVUR5HEZ0O093VM2KL,PFYUZLB1WMXL7LJ0V1IY,LKY5XBK1ZJILZ74JW70H,CQB2PRVDFRFTC2ZDLJTX",Standard
XS0877608124,"549300SDDJE84DDJNB30,549300WQWDPFSMQ8I087,5493004U2OZSNOP2ML97,549300561UZND4C7B569,W7K13LBE6OLJ663LISWQ,FLWQQ213I639BH37WD1N,6BP9B5XIIOCTY6H0MFMJ,XQMDGAGQXJ5OHQ8I994V,0SOJM5F1XDPSIZO9TX9J,2TEBDUI1CT9Y2WLC8GR7,R1SVUR5HEZ0O093VM2KL,PFYUZLB1WMXL7LJ0V1IY,LKY5XBK1ZJILZ74JW70H,CQB2PRVDFRFTC2ZDLJTX",Standard
GB00B1VWPC84,"549300SDDJE84DDJNB30,549300WQWDPFSMQ8I087,5493004U2OZSNOP2ML97,549300561UZND4C7B569,W7K13LBE6OLJ663LISWQ,FLWQQ213I639BH37WD1N,6BP9B5XIIOCTY6H0MFMJ,XQMDGAGQXJ5OHQ8I994V,0SOJM5F1XDPSIZO9TX9J,2TEBDUI1CT9Y2WLC8GR7,R1SVUR5HEZ0O093VM2KL,PFYUZLB1WMXL7LJ0V1IY,LKY5XBK1ZJILZ74JW70H,CQB2PRVDFRFTC2ZDLJTX",Standard
FR0000570947,"549300SDDJE84DDJNB30,549300WQWDPFSMQ8I087,5493004U2OZSNOP2ML97,549300561UZND4C7B569,W7K13LBE6OLJ663LISWQ,FLWQQ213I639BH37WD1N,6BP9B5XIIOCTY6H0MFMJ,XQMDGAGQXJ5OHQ8I994V,0SOJM5F1XDPSIZO9TX9J,2TEBDUI1CT9Y2WLC8GR7,R1SVUR5HEZ0O093VM2KL,PFYUZLB1WMXL7LJ0V1IY,LKY5XBK1ZJILZ74JW70H,CQB2PRVDFRFTC2ZDLJTX",Standard
US50064FAJ30,"549300SDDJE84DDJNB30,549300WQWDPFSMQ8I087,5493004U2OZSNOP2ML97,549300561UZND4C7B569,W7K13LBE6OLJ663LISWQ,FLWQQ213I639BH37WD1N,6BP9B5XIIOCTY6H0MFMJ,XQMDGAGQXJ5OHQ8I994V,0SOJM5F1XDPSIZO9TX9J,2TEBDUI1CT9Y2WLC8GR7,R1SVUR5HEZ0O093VM2KL,PFYUZLB1WMXL7LJ0V1IY,LKY5XBK1ZJILZ74JW70H,CQB2PRVDFRFTC2ZDLJTX",Standard
XS0277265269,"549300SDDJE84DDJNB30,549300WQWDPFSMQ8I087,5493004U2OZSNOP2ML97,549300561UZND4C7B569,W7K13LBE6OLJ663LISWQ,FLWQQ213I639BH37WD1N,6BP9B5XIIOCTY6H0MFMJ,XQMDGAGQXJ5OHQ8I994V,0SOJM5F1XDPSIZO9TX9J,2TEBDUI1CT9Y2WLC8GR7,R1SVUR5HEZ0O093VM2KL,PFYUZLB1WMXL7LJ0V1IY,LKY5XBK1ZJILZ74JW70H,CQB2PRVDFRFTC2ZDLJTX",Standard
KR1017014021,"549300SDDJE84DDJNB30,549300WQWDPFSMQ8I087,5493004U2OZSNOP2ML97,549300561UZND4C7B569,W7K13LBE6OLJ663LISWQ,FLWQQ213I639BH37WD1N,6BP9B5XIIOCTY6H0MFMJ,XQMDGAGQXJ5OHQ8I994V,0SOJM5F1XDPSIZO9TX9J,2TEBDUI1CT9Y2WLC8GR7,R1SVUR5HEZ0O093VM2KL,PFYUZLB1WMXL7LJ0V1IY,LKY5XBK1ZJILZ74JW70H,CQB2PRVDFRFTC2ZDLJTX",Standard
KR103501G5C7,"549300SDDJE84DDJNB30,549300WQWDPFSMQ8I087,5493004U2OZSNOP2ML97,549300561UZND4C7B569,W7K13LBE6OLJ663LISWQ,FLWQQ213I639BH37WD1N,6BP9B5XIIOCTY6H0MFMJ,XQMDGAGQXJ5OHQ8I994V,0SOJM5F1XDPSIZO9TX9J,2TEBDUI1CT9Y2WLC8GR7,R1SVUR5HEZ0O093VM2KL,PFYUZLB1WMXL7LJ0V1IY,LKY5XBK1ZJILZ74JW70H,CQB2PRVDFRFTC2ZDLJTX",Standard
KR1035027062,"549300SDDJE84DDJNB30,549300WQWDPFSMQ8I087,5493004U2OZSNOP2ML97,549300561UZND4C7B569,W7K13LBE6OLJ663LISWQ,FLWQQ213I639BH37WD1N,6BP9B5XIIOCTY6H0MFMJ,XQMDGAGQXJ5OHQ8I994V,0SOJM5F1XDPSIZO9TX9J,2TEBDUI1CT9Y2WLC8GR7,R1SVUR5HEZ0O093VM2KL,PFYUZLB1WMXL7LJ0V1IY,LKY5XBK1ZJILZ74JW70H,CQB2PRVDFRFTC2ZDLJTX",Standard
CA13501ZEU99,"549300SDDJE84DDJNB30,549300WQWDPFSMQ8I087,5493004U2OZSNOP2ML97,549300561UZND4C7B569,W7K13LBE6OLJ663LISWQ,FLWQQ213I639BH37WD1N,6BP9B5XIIOCTY6H0MFMJ,XQMDGAGQXJ5OHQ8I994V,0SOJM5F1XDPSIZO9TX9J,2TEBDUI1CT9Y2WLC8GR7,R1SVUR5HEZ0O093VM2KL,PFYUZLB1WMXL7LJ0V1IY,LKY5XBK1ZJILZ74JW70H,CQB2PRVDFRFTC2ZDLJTX",Standard
CA13506ZCD48,"549300SDDJE84DDJNB30,549300WQWDPFSMQ8I087,5493004U2OZSNOP2ML97,549300561UZND4C7B569,W7K13LBE6OLJ663LISWQ,FLWQQ213I639BH37WD1N,6BP9B5XIIOCTY6H0MFMJ,XQMDGAGQXJ5OHQ8I994V,0SOJM5F1XDPSIZO9TX9J,2TEBDUI1CT9Y2WLC8GR7,R1SVUR5HEZ0O093VM2KL,PFYUZLB1WMXL7LJ0V1IY,LKY5XBK1ZJILZ74JW70H,CQB2PRVDFRFTC2ZDLJTX",Standard
CA13506ZCF95,"549300SDDJE84DDJNB30,549300WQWDPFSMQ8I087,5493004U2OZSNOP2ML97,549300561UZND4C7B569,W7K13LBE6OLJ663LISWQ,FLWQQ213I639BH37WD1N,6BP9B5XIIOCTY6H0MFMJ,XQMDGAGQXJ5OHQ8I994V,0SOJM5F1XDPSIZO9TX9J,2TEBDUI1CT9Y2WLC8GR7,R1SVUR5HEZ0O093VM2KL,PFYUZLB1WMXL7LJ0V1IY,LKY5XBK1ZJILZ74JW70H,CQB2PRVDFRFTC2ZDLJTX",Standard
CA13506ZCG78,"549300SDDJE84DDJNB30,549300WQWDPFSMQ8I087,5493004U2OZSNOP2ML97,549300561UZND4C7B569,W7K13LBE6OLJ663LISWQ,FLWQQ213I639BH37WD1N,6BP9B5XIIOCTY6H0MFMJ,XQMDGAGQXJ5OHQ8I994V,0SOJM5F1XDPSIZO9TX9J,2TEBDUI1CT9Y2WLC8GR7,R1SVUR5HEZ0O093VM2KL,PFYUZLB1WMXL7LJ0V1IY,LKY5XBK1ZJILZ74JW70H,CQB2PRVDFRFTC2ZDLJTX",Standard
CA13506ZCH51,"549300SDDJE84DDJNB30,549300WQWDPFSMQ8I087,5493004U2OZSNOP2ML97,549300561UZND4C7B569,W7K13LBE6OLJ663LISWQ,FLWQQ213I639BH37WD1N,6BP9B5XIIOCTY6H0MFMJ,XQMDGAGQXJ5OHQ8I994V,0SOJM5F1XDPSIZO9TX9J,2TEBDUI1CT9Y2WLC8GR7,R1SVUR5HEZ0O093VM2KL,PFYUZLB1WMXL7LJ0V1IY,LKY5XBK1ZJILZ74JW70H,CQB2PRVDFRFTC2ZDLJTX",Standard
CA13506ZES98,"549300SDDJE84DDJNB30,549300WQWDPFSMQ8I087,5493004U2OZSNOP2ML97,549300561UZND4C7B569,W7K13LBE6OLJ663LISWQ,FLWQQ213I639BH37WD1N,6BP9B5XIIOCTY6H0MFMJ,XQMDGAGQXJ5OHQ8I994V,0SOJM5F1XDPSIZO9TX9J,2TEBDUI1CT9Y2WLC8GR7,R1SVUR5HEZ0O093VM2KL,PFYUZLB1WMXL7LJ0V1IY,LKY5XBK1ZJILZ74JW70H,CQB2PRVDFRFTC2ZDLJTX",Standard
CA13506ZEU45,"549300SDDJE84DDJNB30,549300WQWDPFSMQ8I087,5493004U2OZSNOP2ML97,549300561UZND4C7B569,W7K13LBE6OLJ663LISWQ,FLWQQ213I639BH37WD1N,6BP9B5XIIOCTY6H0MFMJ,XQMDGAGQXJ5OHQ8I994V,0SOJM5F1XDPSIZO9TX9J,2TEBDUI1CT9Y2WLC8GR7,R1SVUR5HEZ0O093VM2KL,PFYUZLB1WMXL7LJ0V1IY,LKY5XBK1ZJILZ74JW70H,CQB2PRVDFRFTC2ZDLJTX",Standard
CA135087A875,"549300SDDJE84DDJNB30,549300WQWDPFSMQ8I087,5493004U2OZSNOP2ML97,549300561UZND4C7B569,W7K13LBE6OLJ663LISWQ,FLWQQ213I639BH37WD1N,6BP9B5XIIOCTY6H0MFMJ,XQMDGAGQXJ5OHQ8I994V,0SOJM5F1XDPSIZO9TX9J,2TEBDUI1CT9Y2WLC8GR7,R1SVUR5HEZ0O093VM2KL,PFYUZLB1WMXL7LJ0V1IY,LKY5XBK1ZJILZ74JW70H,CQB2PRVDFRFTC2ZDLJTX",Standard
CA135087C939,"549300SDDJE84DDJNB30,549300WQWDPFSMQ8I087,5493004U2OZSNOP2ML97,549300561UZND4C7B569,W7K13LBE6OLJ663LISWQ,FLWQQ213I639BH37WD1N,6BP9B5XIIOCTY6H0MFMJ,XQMDGAGQXJ5OHQ8I994V,0SOJM5F1XDPSIZO9TX9J,2TEBDUI1CT9Y2WLC8GR7,R1SVUR5HEZ0O093VM2KL,PFYUZLB1WMXL7LJ0V1IY,LKY5XBK1ZJILZ74JW70H,CQB2PRVDFRFTC2ZDLJTX",Standard
CA135087F585,"549300SDDJE84DDJNB30,549300WQWDPFSMQ8I087,5493004U2OZSNOP2ML97,549300561UZND4C7B569,W7K13LBE6OLJ663LISWQ,FLWQQ213I639BH37WD1N,6BP9B5XIIOCTY6H0MFMJ,XQMDGAGQXJ5OHQ8I994V,0SOJM5F1XDPSIZO9TX9J,2TEBDUI1CT9Y2WLC8GR7,R1SVUR5HEZ0O093VM2KL,PFYUZLB1WMXL7LJ0V1IY,LKY5XBK1ZJILZ74JW70H,CQB2PRVDFRFTC2ZDLJTX",Standard
CA135087WL43,"549300SDDJE84DDJNB30,549300WQWDPFSMQ8I087,5493004U2OZSNOP2ML97,549300561UZND4C7B569,W7K13LBE6OLJ663LISWQ,FLWQQ213I639BH37WD1N,6BP9B5XIIOCTY6H0MFMJ,XQMDGAGQXJ5OHQ8I994V,0SOJM5F1XDPSIZO9TX9J,2TEBDUI1CT9Y2WLC8GR7,R1SVUR5HEZ0O093VM2KL,PFYUZLB1WMXL7LJ0V1IY,LKY5XBK1ZJILZ74JW70H,CQB2PRVDFRFTC2ZDLJTX",Standard
